company_name,sector,company_size,initial_capital,establishment_date,active,death_date,x,y
天津以琳机电有限公司,Battery/Motor,XS(微型),14023.95,2006-06-19,False,2022-08-30,5.0585,9.4592
天津市海磊工贸有限公司,Parts,XS(微型),5237.92,1999-08-16,False,2021-01-27,-17.3423,-1.0053
天津市安守机电有限公司,Electronics,XS(微型),11017.37,1999-07-27,False,2006-11-20,-0.9336,3.1417
天津市志强垫圈有限公司,Parts,XS(微型),14388.51,2001-03-26,False,2006-11-19,-14.8285,-0.3651
天津市安意达汽车部件制造有限公司,Parts,XS(微型),16859.14,2007-06-22,False,2020-04-26,11.7729,0.701
天津市双宏达汽车部件有限公司,Parts,XS(微型),8033.85,2012-08-20,False,2023-03-24,2.2934,2.6734
天津市腾展汽车配件有限责任公司,Parts,XS(微型),15610.48,2009-07-20,False,2021-04-19,2.7601,7.5262
天津市富美特汽车配件有限公司,Parts,XS(微型),5828.77,2012-07-12,False,2017-06-19,-9.2263,11.057
天津商顺汽车装俱加工有限公司,Parts,XS(微型),16165.35,2013-03-08,False,2024-06-05,-3.1119,2.1259
天津市天昊景然汽车配件有限公司,Parts,XS(微型),5966.58,2008-03-25,False,2013-12-02,-0.4654,12.6793
天津市远科汽车部件有限公司,Parts,XS(微型),8672.83,2012-07-17,False,2019-03-07,-7.9177,0.9262
天津第利进口汽车修理服务有限公司,Parts,S(小型),72163.16,1993-12-30,False,1996-12-31,7.3193,-1.4934
天津捷能能源发展有限公司,Parts,S(小型),25457.62,2000-06-27,False,2001-12-28,-7.9713,-6.7054
盖斯威（天津）汽车装备有限公司,Parts,S(小型),28924.77,1999-06-30,False,2008-01-15,-6.7411,-6.0511
天津市北辰区兴辰汽车配件厂,Parts,XS(微型),13608.47,1992-04-24,False,,-4.6372,10.8583
天津市汽车装俱厂分厂,Parts,XS(微型),13566.73,1983-01-21,False,,-3.9058,-0.6453
天津市时达特汽车电器有限公司分公司,Parts,XS(微型),12161.28,2005-03-15,False,2008-12-31,12.0873,-5.4001
天津市北辰区通华汽配机械厂,Parts,XS(微型),13084.85,1992-11-04,False,,-5.3578,10.2486
天津市津西利发内燃机曲轴厂,Parts,XS(微型),10610.18,1994-11-16,False,,-1.3785,-8.9085
天津市河北区津雁汽车配件厂,Parts,XS(微型),7088.73,1990-05-23,False,,2.4689,3.5678
天津市万达微型车化油器厂,Parts,XS(微型),8074.2,1994-10-11,False,,12.5437,-10.2887
天津开发区瑞升工贸公司武华机械厂,Parts,XS(微型),6431.36,1997-10-09,False,,3.8951,-2.4231
天津市河东区天明刹车管厂,Parts,XS(微型),17616.18,1993-07-30,False,,11.3391,-4.1828
天津市微型汽车工贸中心夏利装饰厂,Parts,XS(微型),11225.53,1997-08-20,False,,-0.5385,4.9848
天津市津杨工贸公司汽车装具空调服务部,Parts,XS(微型),8715.79,1994-10-07,False,,-1.5441,-0.8753
天津市六号门汽车运输场汽车配件经营部,Parts,XS(微型),9486.92,1995-08-08,False,,5.1373,-0.0954
天津市津京汽车配件厂,Parts,S(小型),91865.54,1981-08-28,False,,-1.4845,7.2657
天津市银泰客车桥有限公司红桥分公司,Electronics,XS(微型),6184.39,2014-09-02,False,2017-04-28,-2.6396,4.5589
天津市众成汽配联合公司南开分公司,Parts,XS(微型),11269.78,1998-02-01,False,,-0.7432,0.583
天津市微型汽车配件厂,Parts,XS(微型),10081.97,1996-10-11,False,,-3.4477,0.9451
天津市东郊区张贵庄街福山路水产门市部,Parts,XS(微型),11670.84,1983-11-30,False,,12.4525,-5.59
天津市广发汽车装俱门市部,Parts,XS(微型),5127.12,1993-10-20,False,2001-12-10,3.2312,-0.7023
天津市津微汽车维修中心水箱厂,Parts,M(中型),406994.42,1997-01-10,False,,-13.8029,-4.7003
天津市南开区胜达汽车配件厂,Parts,XS(微型),18203.76,1992-12-28,False,,-3.0479,-3.4917
天津市河东区达发汽车配件厂,Parts,XS(微型),10944.96,1996-09-18,False,,9.6611,-0.3816
天津市南开区长征汽车配件厂,Parts,XS(微型),13133.96,1992-10-09,False,,-2.7225,-0.9536
天津市南开区汽车电器厂,Parts,XS(微型),17962.63,1993-08-04,False,,-1.6125,-1.6587
天津市兴达机电公司汽车配件厂,Battery/Motor,M(中型),312132.21,1996-01-30,False,,6.509,-5.8014
天津市丰华刹车盘厂,Parts,XS(微型),6177.43,1994-07-27,False,,1.0476,-1.4196
天津市华通汽车配件厂,Parts,XS(微型),11115.53,1992-08-25,False,,-2.6536,9.7355
天津市大华汽车装饰厂第二门市部,Parts,S(小型),53101.36,1994-04-21,False,,1.256,-6.4857
天津市奥联汽车装饰联营公司,Parts,XS(微型),9001.65,1994-06-08,False,,9.1325,-0.4955
天津市河北区环达汽车配件厂,Parts,XS(微型),13878.85,1992-12-03,False,,2.9889,1.6192
天津市汽车转向机厂,Parts,M(中型),449877.75,1981-08-30,False,,6.0589,-2.2005
天津市兴邦汽车锁厂,Parts,XS(微型),18039.22,1993-03-12,False,,-0.1301,2.7883
天津市万新减速机厂制动四分厂,Parts,XS(微型),9341.19,1990-09-10,False,,8.8345,-1.2325
天津市南开区金利康汽车配件综合制品厂,Parts,XS(微型),5849.87,1994-07-15,False,,-2.0392,-1.1735
天津市西青区新华汽车制动器厂,Parts,XS(微型),19584.09,1992-12-19,False,,-16.3117,-5.1992
天津市丰利华工贸发展有限公司电子分公司,Parts,XS(微型),15996.94,2001-07-06,False,2018-10-09,8.0779,-7.6125
天津市北辰区宏业汽车配件厂,Parts,XS(微型),5943.26,1992-05-08,False,,-6.7532,15.7971
天津市北辰区利华环保净化设备厂,Parts,XS(微型),17921.41,1992-03-09,False,,-2.9359,8.8967
天津市西青区利华汽车配件厂,Parts,XS(微型),16699.36,1997-06-02,False,,-5.4468,1.1523
天津市南开区华海汽车配件厂,Parts,XS(微型),10264.59,1995-06-21,False,,0.1378,-0.5949
天津市冰山机械工具制修厂汽车配件制造厂,Parts,S(小型),51798.1,1995-07-19,False,,0.2729,-1.1755
天津市北红汽车配件厂,Parts,XS(微型),8693.48,1996-01-23,False,,2.4208,3.0518
天津市北辰区兴达汽车装具厂,Parts,XS(微型),5394.36,1991-05-11,False,,-2.1852,7.9078
天津市光明汽车镜厂,Parts,XS(微型),7957.54,1991-10-31,False,,1.6677,0.9286
天津市河东区交通缸垫厂,Parts,XS(微型),15217.24,1988-06-20,False,,5.9964,1.0498
天津亚声散热器总公司,Electronics,S(小型),20149.66,1994-01-07,False,,-2.4944,0.4224
天津市北辰区远征汽车电器厂,Parts,XS(微型),7938.83,1993-07-31,False,,4.2913,13.3766
天津市空调器公司佳兴汽车配件厂,Parts,XS(微型),8683.43,1995-05-09,False,,-1.6016,5.2996
天津市汽车仪表厂分厂,Parts,XS(微型),10532.09,1993-03-02,False,,2.5228,1.418
天津市津康实业公司宏达交通电器厂,Parts,XS(微型),17896.92,1996-04-15,False,,-0.7884,-0.1586
天津博大实业发展公司汽车电器厂,Parts,S(小型),34923.31,1993-07-17,False,,-2.4874,1.9803
天津市河北区双铃塑料滤油器厂,Parts,XS(微型),8088.29,1992-12-28,False,,2.3192,0.4316
天津市津康实业公司华夏汽车电器厂,Parts,XS(微型),13899.21,1995-04-10,False,,-1.5878,-0.914
天津市北辰区永发汽车装具综合经营部,Parts,XS(微型),9359.06,1992-07-27,False,,-4.2412,9.4771
天津市南开区天成汽车配件厂,Parts,XS(微型),6826.46,1994-12-06,False,,0.4293,1.1988
天津市北方企业总公司北方交通电器厂,Parts,XS(微型),9361.94,1993-12-28,False,,-0.5722,6.1391
天津市红桥区北海实业公司汽车配件厂,Parts,XS(微型),6078.19,2006-12-20,False,2018-09-28,-2.8185,1.7919
天津市北辰区北电器厂,Parts,XS(微型),6385.07,1994-05-30,False,,-14.9386,6.6613
天津市津辰汽车制冷设备厂,Parts,XS(微型),9977.4,1992-06-10,False,,-3.892,9.6528
天津市南开区求实汽车配件厂,Parts,XS(微型),8936.93,1992-02-28,False,,-3.5844,-1.4299
天津市红桥区微型汽车装饰品厂,Parts,XS(微型),17773.06,1996-04-09,False,,-2.2588,1.9168
天津商德汽车部件制造有限公司北辰分公司,Parts,S(小型),35837.07,2007-07-26,False,2009-11-15,0.8709,7.8654
天津南楼集团河西百货商场有限公司华通汽车装具分公司,Parts,XS(微型),11181.99,2000-03-13,False,,6.8035,-8.2596
天津乌雅汗汽车设备制造有限公司西青分公司,Parts,XS(微型),12012.43,2013-07-11,False,2019-01-28,-14.138,-2.945
天津市三环汽车配件厂,Parts,XS(微型),5091.59,1991-12-30,False,,-4.2146,2.8184
天津市南开区华通电器弹簧厂,Parts,XS(微型),12544.67,1983-04-02,False,,-0.0574,-1.741
天津市北辰区兴宜五金厂,Parts,XS(微型),6399.68,1991-10-23,False,,3.5344,6.9645
韩国天昌温水株式会社天津代表处,Parts,L(大型),973376.82,2009-04-29,False,,3.9087,-0.5959
天津市河北区天宇汽车配件厂,Parts,XS(微型),6144.32,1992-03-07,False,,5.8081,2.3095
天津通业汽车机械配件厂,Parts,XS(微型),8883.8,1998-06-16,False,,3.6041,5.1871
天津市津西中亚工贸公司,Parts,XS(微型),5628.02,1993-11-11,False,,-5.3052,4.3122
天津市微型汽车工贸中心装饰件厂,Parts,XS(微型),19913.52,1997-08-22,False,,-4.9756,-0.2316
天津开发区光达汽车零部件公司经销处,Parts,XS(微型),10030.48,1995-04-26,False,,-0.7582,3.4663
天津市雷虹脚踏机动两用车厂,Parts,XS(微型),11413.73,1997-07-15,False,,7.8823,-0.753
天津市南北工贸有限公司北辰分公司,Parts,S(小型),22279.96,2003-07-07,False,2022-12-29,-2.4241,10.4088
中汽客车有限责任公司天津分公司,Parts,XS(微型),14141.36,1995-09-20,False,,9.019,0.1726
天津博大汽车电器公司,Parts,XS(微型),6688.76,1994-06-15,False,,-2.7034,2.0785
天津市北辰区通利汽车配件厂,Parts,XS(微型),17364.11,1994-07-08,False,,-8.0294,10.5415
天津市北辰区环宇微型汽车刮水器厂,Parts,XS(微型),6644.72,1988-09-12,False,,-6.0357,13.4362
天津市河北区飞龙汽车配件厂,Parts,XS(微型),6512.92,1994-06-01,False,,6.3524,4.5393
天津市南开区鑫广特汽车配件厂,Parts,XS(微型),5259.87,1999-07-11,False,,-3.5556,-0.5552
天津市红桥区长征汽车配件厂,Parts,XS(微型),9620.17,1996-01-31,False,,-1.1562,3.5021
北方新兴（天津）汽车部件有限公司西青分公司,OEM,S(小型),49640.6,2013-05-31,False,2017-06-02,-10.6885,1.4594
天津市点火线圈厂分厂,Parts,XS(微型),5476.85,1991-11-26,False,,5.8907,5.085
天津华正工程机械有限公司北辰分公司,Parts,S(小型),69678.78,2003-01-07,False,2004-12-08,-5.7817,16.4614
天津市恒兴微型汽车冲压件厂,Parts,M(中型),207412.68,1988-04-11,False,,-11.6142,-0.6611
天津市兴源机械修配厂,Parts,XS(微型),10343.9,1988-04-01,False,,-1.1135,-0.9785
天津市河北区北金汽车配件厂,Parts,M(中型),203273.11,1990-03-21,False,,1.8894,1.5906
天津市汽车锻件厂,Parts,M(中型),190599.33,1991-07-11,False,,1.6775,5.2128
天津市河西区津兴汽配厂,Parts,XS(微型),10861.93,1994-07-29,False,,1.4461,-7.0731
天津市津西育才机械厂,Parts,XS(微型),6200.6,1993-05-10,False,,-12.0515,1.0857
天津市鸿远汽车部件制造有限公司分公司,Parts,XS(微型),6434.31,2003-11-21,False,,5.4031,-4.5876
天津市河北区兴达电器厂,Parts,XS(微型),16512.65,1992-05-07,False,,3.9935,1.6653
天津市财鑫汽车配件厂,Parts,XS(微型),18560.44,1995-01-05,False,,12.922,-14.1008
天津市众成汽配联合公司,Parts,XS(微型),8389.28,1993-09-09,False,2003-09-08,3.2814,-1.6482
天津市华津广源食品经销公司津艺金属门窗厂,Parts,S(小型),30922.34,1993-08-17,False,,7.3794,0.9094
天津一汽夏利汽车股份有限公司内燃机制造分公司,Parts,XS(微型),12209.46,1997-12-10,False,2020-10-23,-11.8106,0.7346
天津市友鑫汽车配件厂,Parts,XS(微型),8811.55,1999-06-10,False,2002-10-30,-2.8193,11.0556
天津市津南西楼汽车配件厂,Parts,XS(微型),5179.1,1990-09-13,False,,3.929,-6.2425
天津市北辰区广华汽车配件厂,Parts,XS(微型),6208.45,1996-07-15,False,,4.604,18.0724
天津市东丽区南方汽配经营部,Parts,XS(微型),13490.51,1994-05-24,False,2001-09-18,6.7979,5.7932
天津市河北区精工电器厂,Parts,XS(微型),12464.7,1993-08-19,False,,2.4367,4.1117
天津市福信实业公司华夏汽车配件厂,Parts,S(小型),20891.48,1995-11-15,False,,3.6072,-15.647
天津市汽车水箱厂张兴庄分厂,Parts,XS(微型),6801.59,2017-07-11,False,2020-08-26,3.2278,5.5859
天津市河西区枫林机械厂,Parts,XS(微型),6887.96,1995-11-13,False,,8.0242,-8.0413
天津市三特电光源技术开发有限公司分公司,Parts,XS(微型),12690.82,2004-05-12,False,2007-12-26,-3.7874,0.1346
天津市西青区华通汽车标准件厂,Parts,XS(微型),5138.51,1997-05-12,False,,-6.472,-11.2827
天津市津南夏利汽车水箱厂,Battery/Motor,XS(微型),5776.3,1989-08-16,False,,3.2611,-6.6338
天津市北辰区小淀供销社天宇空气滤清器芯厂,Parts,XS(微型),15155.4,1997-10-20,False,2020-01-19,3.172,14.1598
天津市南德工贸有限公司,Electronics,XS(微型),6404.2,1996-03-18,False,,5.8839,-1.8734
天津有容工贸有限公司汽车水箱分公司,Parts,XS(微型),12358.4,2007-08-13,False,2018-06-20,13.4373,-11.7609
天津众鹏汽车配件厂,Parts,XS(微型),6956.17,2003-08-07,False,2020-04-20,-1.6058,2.8781
天津市车宝贝汽车养护装饰用品厂,Parts,XS(微型),5739.05,2005-05-25,False,2021-04-19,-5.7937,13.7763
天津旭光汽车配件厂,Parts,XS(微型),7004.45,2003-11-25,False,2013-12-10,5.4981,3.3637
天津市北辰区优驾汽车饰件店,Parts,XS(微型),13608.74,2023-09-27,False,2025-02-27,4.2261,8.7903
天津市南开区籍成汽车零部件经营部,Parts,XS(微型),16373.84,2019-06-12,False,2023-12-06,-1.6579,0.2319
天津市西青区宏顺原汽车饰件经营部,Parts,S(小型),76090.21,2020-08-26,False,2021-12-10,2.6637,-11.4634
天津市红桥区维达斯汽车配件加工厂,Parts,XS(微型),8671.58,2006-01-05,False,2023-10-18,-3.0445,1.5924
天津市南开区陈保磊汽车电子中心,Electronics,XS(微型),12624.01,2020-05-28,False,2025-04-11,0.2263,-4.1076
天津市津南区亿博尔汽车零部件厂（个体工商户）,Electronics,XS(微型),6643.28,2025-03-25,False,2025-06-10,11.4635,-12.3328
天津市红桥区维垣汽车配件中心,Parts,XS(微型),7506.93,2013-09-13,False,2019-01-18,-1.0009,0.7857
天津市东丽区达尼斯汽车配件加工厂,Parts,XS(微型),17322.79,2015-06-26,False,2021-06-10,14.2471,2.4801
天津市三勋精密机电制品有限公司,Battery/Motor,S(小型),20422.93,2000-06-21,True,,11.5449,-13.6618
天津市皇泰新型机电节能材料有限公司,Service,S(小型),22950.8,2011-01-17,True,,-13.0673,10.8142
天津神川电机有限公司,Battery/Motor,S(小型),27947.07,2003-04-18,True,,15.1222,-6.3215
天津新午星机电有限公司,Electronics,S(小型),20872.54,1996-03-11,True,,3.6969,10.702
天津市三元机电设备制造有限公司,Parts,XS(微型),6429.91,2004-10-21,True,,10.8208,-5.8243
天津市福恒电机有限公司,Battery/Motor,S(小型),51116.2,2000-08-28,True,,-0.4464,6.2192
天津市睿智电气传动设备有限公司,Electronics,XS(微型),8967.94,2007-10-26,True,,3.9125,0.4527
天津冠生电机有限公司,Battery/Motor,XS(微型),17235.03,2021-04-16,False,2025-08-15,-0.8072,19.7306
天津市华星电机制造有限公司,Battery/Motor,XS(微型),15528.16,2003-05-22,True,,9.3414,-3.658
天津申圣电器制造有限公司,Raw,S(小型),34669.7,2011-01-17,True,,0.3789,9.1273
天津市天明电机有限公司,Electronics,XS(微型),7164.05,2004-05-10,True,,-0.6271,5.8573
天津市津南洋电机销售有限公司,Service,XS(微型),8463.84,2005-08-12,True,,6.3169,10.4067
天津浦莱多机电有限公司,Battery/Motor,XS(微型),11333.47,2012-03-09,True,,-6.6809,-6.3604
天津市天唯起重电机有限公司,Battery/Motor,XS(微型),7250.37,2012-07-05,True,,9.157,-2.2614
天津创杰电机有限公司,Battery/Motor,XS(微型),11878.05,2009-08-20,True,,11.0597,2.1065
天津市旭润机电工贸有限公司,Raw,XS(微型),8819.83,2001-11-14,True,,4.3689,-6.2269
天津君浩电机有限公司,Battery/Motor,XS(微型),10748.19,2022-07-15,False,,16.4754,-5.8369
天津市直流电机厂,Battery/Motor,S(小型),40352.4,1958-01-01,False,,-13.4104,-0.2206
天津市奥圣康工贸有限公司,Battery/Motor,XS(微型),7520.66,2001-12-05,False,2005-10-14,-0.5847,0.5153
天津市敦煌电风扇厂,Other,S(小型),92038.69,1981-08-29,False,2001-12-28,-2.5036,-8.632
天津市南开区源动利机电设备维修经营中心,Battery/Motor,XS(微型),14411.41,2001-04-08,True,,-0.3611,0.4663
天津市九州电机厂,Battery/Motor,XS(微型),6071.93,2001-04-16,False,2010-11-15,5.5068,3.5339
天津市天北工贸实业公司,Battery/Motor,XS(微型),16666.32,1994-04-21,False,2002-12-30,-0.9293,4.5231
天津市普邦电机制造有限公司,Battery/Motor,S(小型),43825.79,2011-11-02,False,2015-07-30,-17.9338,3.7743
天津市津西杨柳青电机配件厂,Parts,S(小型),84390.81,1990-05-30,False,2004-12-02,-15.8364,-1.2494
天津市科兴机电控制设备厂,Battery/Motor,XS(微型),15154.12,2002-11-11,False,2018-05-18,-3.0331,1.3649
天津市津微电机有限公司,Battery/Motor,XS(微型),9015.17,2003-04-22,False,2023-05-29,-3.5376,1.9108
天津市达标异型电机有限公司,Battery/Motor,XS(微型),5158.2,2001-06-02,False,2017-03-24,-2.3923,1.9195
天津市欣鑫电机厂,Battery/Motor,XS(微型),7256.55,2003-04-23,False,2011-11-15,-15.5222,-0.7547
